shopid,shop_name,shop_location,shop_rating,shopee_verified,Shopdacbiet,Shopxuhuong
465127888,HOÀNG MINH KHANG 2012 Nhi,Hà Nội,4.596194,False,1.0,0.0
27782266,BAHOSHOP,TP. Hồ Chí Minh,4.913934,False,0.0,0.0
140678883,May Dương Ngọc,Hà Nam,4.796669,False,0.0,0.0
451981576,Bảo Hộ Hà Nội,Hà Nội,4.728261,False,0.0,0.0
36910613,BHLĐ An Tâm,TP. Hồ Chí Minh,4.803965,False,1.0,0.0
50328274,Thiết Bị Y Tế Thu Thảo,Hà Nội,4.870691,False,0.0,0.0
75144287,Hanrosa76,Hà Nội,4.864078,False,0.0,0.0
11667659,quanaotrungnien 0965992113,Thanh Hóa,4.833518,True,1.0,0.0
135154715,baoholaodongphucnam,Hà Nội,4.842586,True,0.0,0.0
617833578,Man Gang,Nước ngoài,4.37972,True,0.0,0.0
40958555,shop_tapde,TP. Hồ Chí Minh,4.937194,True,0.0,0.0
62090372,Bách Hóa : Bếp,Quảng Nam,4.823718,False,0.0,0.0
63140582,Bảo Hộ Nhật Dương *,TP. Hồ Chí Minh,4.84273,True,1.0,0.0
136985708,TUẤN THẢO KITCHEN,TP. Hồ Chí Minh,4.820896,False,0.0,0.0
784951145,Bảo hộ lao động DOO SAFETY,Hà Nội,4.686214,False,1.0,0.0
45439698,Tạp Dề Pha Chế Tạp Dề Phục Vụ,TP. Hồ Chí Minh,4.933082,True,0.0,0.0
5930510,BẢO HỘ LAO ĐỘNG HOÀNG DUNG,Hà Nội,4.746758,False,0.0,0.0
822755993,Đồng Phục JK,TP. Hồ Chí Minh,4.645161,False,0.0,0.0
1342057,Tiệm Tín,Hà Nội,4.862851,True,0.0,0.0
7931116,duycuongshop,Bà Rịa - Vũng Tàu,4.817377,True,0.0,0.0
374134283,Bảo Hộ Hà Đông,Hà Nội,4.860356,True,1.0,0.0
68619988,Bảo hộ phương nguyệt,Hà Nội,4.839047,True,0.0,0.0
443506956,Máy Hút Chân Không Công Nghiệp,Hà Nội,4.828613,True,1.0,0.0
786747008,ĐỒNG PHỤC BỐN MÙA HN,Hà Nội,4.70314,False,0.0,0.0
101723489,Thời Trang Tre Vàng,TP. Hồ Chí Minh,4.90991,False,0.0,0.0
20436545,Bảo hộ Chuyền hiền,Hà Nội,4.776986,False,1.0,0.0
48404871,Marin Safety - Đồ Bảo Hộ,Hà Nội,4.89475,True,0.0,0.0
282449885,BẢO HỘ  THINKSAFE,TP. Hồ Chí Minh,4.865431,False,0.0,0.0
734609755,Cửa hàng đồ nam RR.vn,Nước ngoài,4.312865,False,0.0,0.0
630847953,dongphuc-baohoduongngoc,TP. Hồ Chí Minh,4.827721,True,1.0,0.0
78880802,CHEFX.VN - ĐỒNG PHỤC BẾP,Hà Nội,4.864371,True,1.0,0.0
78016179,BaoholaodongNHATANH,Bắc Ninh,4.722555,False,0.0,0.0
180982408,BẢO HỘ LA0 ĐỘNG HÀ DUYÊN,Hải Dương,4.851942,False,0.0,0.0
64160765,Chuyên Đồ Bảo Hộ Lao Động,TP. Hồ Chí Minh,4.843188,True,0.0,0.0
72624518,T69 Shop,TP. Hồ Chí Minh,4.933436,True,0.0,1.0
28233984,Neidi Store,Quảng Ninh,4.846975,False,0.0,0.0
428225780,qiuwenping.vn,Nước ngoài,4.885359,False,0.0,0.0
81104248,blueriver.vn,Nước ngoài,4.688806,False,0.0,0.0
401738789,glowbean.vn,Nước ngoài,4.862857,True,0.0,0.0
324726071,tryfordream99.vn,Nước ngoài,4.704131,True,0.0,0.0
778561185,有间小店 ,Nước ngoài,4.774648,False,0.0,0.0
796040688,RED BIRD đcửa hàng đồ chơi,Nước ngoài,4.694915,True,0.0,0.0
713611389,roleplay.vn,Nước ngoài,4.806122,False,0.0,0.0
870151342,xinzhou.vn,Nước ngoài,4.252427,False,0.0,0.0
192220799,MyPYStore,Hà Nội,4.902552,False,0.0,0.0
818611406,giblin.vn,Nước ngoài,4.825397,False,0.0,0.0
81104902,powder.vn,Nước ngoài,4.689876,False,0.0,0.0
510307075,Yelan cửa tiệm,Nước ngoài,4.799013,False,0.0,0.0
78436590,shopteenmpp,Hà Nội,4.799803,True,1.0,0.0
414078639,COSERKINGstore.vn,Nước ngoài,4.802721,False,0.0,0.0
328950600,yubangcar2.vn,Nước ngoài,4.788521,False,0.0,0.0
80734170,myelegant.vn,Nước ngoài,4.704131,False,0.0,0.0
903907486,QIUQIU Store,Nước ngoài,4.666667,False,0.0,0.0
77256939,Be Mine,Hà Nội,3.159275,False,1.0,0.0
422426644,Cherrytree1.vn,Nước ngoài,4.871422,False,0.0,0.0
521000401,eastwinding.vn,Nước ngoài,4.825763,False,0.0,0.0
28656855,greencosmetics,TP. Hồ Chí Minh,4.936933,False,0.0,0.0
82103508,Sunshine Official ,Nước ngoài,4.862951,False,0.0,0.0
62754662,Tunkids - Hàng xuất xịn cho bé,Quảng Ninh,4.899977,True,0.0,0.0
844949637,movieworld622.vn,Nước ngoài,4.390244,False,0.0,0.0
164420602,tenwish.vn,Nước ngoài,4.838655,True,0.0,0.0
509614023,HÓA TRANG(COS PLAY),Nước ngoài,4.708266,False,0.0,0.0
688678450,COSLV.vn,Nước ngoài,4.806005,True,0.0,0.0
179461231,VanLongPhungShop,TP. Hồ Chí Minh,4.928249,True,0.0,0.0
869669937,dxmaomao2016.vn,Nước ngoài,4.878173,False,0.0,0.0
301834071,babyhold1.vn,Nước ngoài,4.779798,False,0.0,0.0
820028954,YS0717.vn,Nước ngoài,4.724954,True,0.0,0.0
81915545,Cbooky,Nước ngoài,4.258348,False,0.0,0.0
427134806,Shopdolamchuyensi,TP. Hồ Chí Minh,4.580537,False,0.0,0.0
784043618,Lynnstore.vn,Nước ngoài,4.900666,True,0.0,0.0
368314408,GREE Men Clothes Store,Nước ngoài,4.531599,False,0.0,0.0
322967053,DIYFashion.vn,Nước ngoài,4.695238,False,0.0,0.0
83063990,greenbit.vn,Nước ngoài,4.827685,False,0.0,0.0
702033897,holoun.vn,Nước ngoài,4.939689,True,0.0,0.0
140399217,sunnimix.vn,Nước ngoài,4.834325,True,0.0,0.0
254592742,SECRET DIARY,Nước ngoài,4.863897,True,0.0,0.0
30848498,Yến Sào Cần Giờ Trang Nhi,TP. Hồ Chí Minh,4.752333,False,0.0,1.0
890144965,grongham.vn,Nước ngoài,4.0,False,0.0,0.0
98302139,ĐỒ BỘ MẶC NHÀ HN,Hà Nội,4.826759,False,0.0,0.0
35121031,MAGIC COSPLAY CASTLE,Hà Nội,4.821429,False,0.0,0.0
31696134,lê vân shop,TP. Hồ Chí Minh,4.863465,False,1.0,0.0
237735318,THYEAR Oficial Store,Hà Nội,4.804627,True,1.0,0.0
858658713,Lami Store Đồ Lam đi Chùa,TP. Hồ Chí Minh,4.646154,False,0.0,0.0
417454923,Áo bóng đá 999,Hà Nội,4.921139,False,0.0,0.0
30522468,aodaivaycuoicantho,Cần Thơ,4.625187,False,0.0,0.0
235157499,The OHara Fashion,TP. Hồ Chí Minh,4.591546,True,1.0,0.0
84640678,Shop_Me_Bin_Bi,Hà Nội,4.890371,True,0.0,0.0
439665340,IDouDou.vn,Nước ngoài,4.518542,False,0.0,0.0
50687954,Áo Dài Chaang - Mặc là Đẹp,Nam Định,4.914174,True,0.0,1.0
48173614,Ying.shop,Hà Nội,4.830579,False,0.0,0.0
400075829,Pháp Phục Thiền,TP. Hồ Chí Minh,4.782609,False,0.0,0.0
362944136,Đồ Lam Đi chùa giá sỉ 2023,TP. Hồ Chí Minh,4.814286,False,0.0,0.0
85229230,thegioiaodaivaycuoi,Cần Thơ,4.612069,False,1.0,0.0
241389138,NganLongstore,TP. Hồ Chí Minh,4.906667,False,0.0,0.0
41486634,spring1815,Hà Nội,5.0,False,0.0,0.0
226630556,Trà Vytea. dora. slim be,Hà Nội,4.840372,True,0.0,0.0
414899245,Mr Kay Store ,TP. Hồ Chí Minh,4.784247,False,0.0,0.0
138168041,shopoanh84,TP. Hồ Chí Minh,4.80778,False,0.0,0.0
415401630,Kemboutifull.vn,Ninh Bình,4.802829,True,1.0,0.0
367005978,Hymaison,TP. Hồ Chí Minh,4.928425,True,0.0,1.0
47306861,QuầnáoNgườigiàTrungniên Lê Đào,Hà Nội,4.876379,False,1.0,0.0
445450015,StyleMarven - Quần áo Unisex,Hà Nội,3.897786,False,0.0,0.0
714600756,shop LoMo,TP. Hồ Chí Minh,4.788194,False,0.0,0.0
130827519,Jupi Unisex,TP. Hồ Chí Minh,4.864532,False,0.0,0.0
45229342,Áo chống nắng nam kim cương,Hà Nội,4.822503,True,1.0,0.0
260652324,Áo dài khăn đóng - Di Shop,An Giang,4.978723,False,0.0,0.0
569156384,PHÁP PHỤC ĐỒ LAM-LN,TP. Hồ Chí Minh,4.84193,True,1.0,0.0
172772640,Xưởng Áo Dài Việt Nam,Hà Nội,4.819512,False,1.0,0.0
493199180,Quần Áo Đi Chùa TỊNH TÂM,Hà Nội,4.934483,False,1.0,1.0
424290934,Áo dài nam cách tân,Hà Nội,4.825269,False,0.0,0.0
93243863,bybyshop0108,Hà Nội,4.77454,False,1.0,0.0
13594152,Phụ kiện lễ hội biểu diễn,Hà Nội,4.875636,True,1.0,0.0
456251840,Chuyên sỉ Online 123,Cần Thơ,4.058824,False,0.0,0.0
284069247,Xưởng May Việt Phục Thu Thảo,Nam Định,4.899522,False,0.0,0.0
25239455,PHÁP PHỤC SEN HỒNG ,Hà Nội,4.92876,True,0.0,1.0
16663207,zenkodlmen,Hà Nội,3.8704,False,1.0,0.0
10885431,MOCLA LADY STORE,TP. Hồ Chí Minh,4.838681,False,1.0,1.0
70667980,WOFI Unisex,TP. Hồ Chí Minh,4.828605,False,0.0,0.0
71518177,Tâm Linh Số,TP. Hồ Chí Minh,4.863218,False,0.0,1.0
30674096,CHANH XẢ SHOP - ỐP CHỐNG SỐC,Hà Nội,4.713379,True,1.0,0.0
416256438,Kho Tất Cao Cấp,TP. Hồ Chí Minh,4.916642,True,0.0,0.0
14616559,Top Phượt - Shop Mũ Bảo Hiểm,Hà Nội,4.92851,True,0.0,1.0
124647507,Phụ Kiện Thời Trang  Store,Hà Nội,4.827103,True,1.0,0.0
636568518,NVT.Store.vn,Hà Nội,4.628138,True,1.0,0.0
8458890,dungchi1306,Hà Nội,4.865642,True,0.0,1.0
50377426,SexyLadyShop1,Hà Nội,4.814291,True,1.0,0.0
790065111,MENDO-STORE,Hà Nội,4.64783,False,1.0,0.0
115229802,Hệ thống cửa hàng Aodabong.net,Thái Bình,4.782831,True,0.0,1.0
170393318,AZMAN,Hà Nội,4.885512,True,0.0,0.0
81520581,Shop Trang Bị Tài Xế,Hà Nội,4.790826,True,1.0,0.0
500249789,GOM TẤT,TP. Hồ Chí Minh,4.925994,False,0.0,0.0
406398323,Sanvadio_Official,Hà Nội,4.856132,True,0.0,1.0
72720765,MinhAnh-Store,Hà Nội,4.905185,True,1.0,0.0
94420180,Gomhangtotnhat,TP. Hồ Chí Minh,4.932901,True,0.0,0.0
95740006,Thethao360,Hà Nội,4.799297,True,0.0,0.0
456494135,Tất Vớ  Funny socks,Nước ngoài,4.896432,True,0.0,0.0
298210405,Phan Nguyễn Office,TP. Hồ Chí Minh,4.891089,True,0.0,1.0
418721170,CHILL HOUSE.vn,Hà Nội,4.820938,True,0.0,0.0
790254910,Hot Store Xưởng Tất Vớ,TP. Hồ Chí Minh,4.839767,False,1.0,0.0
707682611,pipisneaker,Hà Nội,4.826118,False,1.0,0.0
432298184,Fashion12.vn,Nước ngoài,4.819989,True,0.0,0.0
345964573,yuefeng2.vn,Nước ngoài,4.691391,True,0.0,0.0
138317404,VANI STORE - ACCESSORIES,TP. Hồ Chí Minh,4.940433,True,0.0,0.0
618151160,Topsi.vn,Hà Nội,4.844099,False,0.0,0.0
152410015,11'October Official,TP. Hồ Chí Minh,4.862107,False,0.0,0.0
446036652,Cherry - Xưởng Sản Xuất Tất Vớ,Hà Nội,4.948996,True,0.0,0.0
615701488,WAFNHA Official Shop,Nước ngoài,4.909468,False,0.0,0.0
14956160,TỔNG KHO SỈ THỜI TRANG VNXK,Hà Nội,4.734588,True,0.0,0.0
65746924,love.streetwear,Hà Nội,4.901886,True,0.0,1.0
111295629,- xưởng giày nam giá sỉ -,Hà Nội,4.779259,False,1.0,0.0
519060038,Chicago Bulls,TP. Hồ Chí Minh,4.872519,True,0.0,1.0
28744924,"HUYENKITKAT - KHĂN, TẤT , CHĂN",Hà Nội,4.906205,True,0.0,0.0
37668136,Shop Viettien - Owen,Hà Nội,4.919935,True,1.0,0.0
449584493,THANH DUNG SÀI GÒN,TP. Hồ Chí Minh,4.821077,False,1.0,0.0
34484193,Dou Collection,TP. Hồ Chí Minh,4.912016,True,0.0,0.0
397801313,BIZMEN - ARISTINO,Hà Nội,4.892062,True,0.0,0.0
41347209,Tiệm Vớ Mr.Socks,TP. Hồ Chí Minh,4.95311,True,0.0,1.0
415976424,Xưởng Tất SG,TP. Hồ Chí Minh,4.92084,True,1.0,0.0
599577940,Sope Shop - Thời trang nam nữ,Hà Nội,4.948123,True,1.0,0.0
62971107,Ares Shop,TP. Hồ Chí Minh,4.834629,True,0.0,0.0
38477121,Kami Nachi,TP. Hồ Chí Minh,4.934373,False,0.0,0.0
785443462,HOÀNG PHÁT_STORE,Hà Nội,4.919562,True,1.0,0.0
4563870,BROO - Thắt Lưng và Phụ Kiện,Hà Nội,4.856961,True,0.0,0.0
352570818,BuBi - Siêu Thị Tất Việt,Hà Nội,4.928351,True,0.0,0.0
412710377,Cậu Bé Lóc Chóc,TP. Hồ Chí Minh,4.866356,True,0.0,0.0
457784203,G-AVi,Hà Nội,4.800618,True,0.0,0.0
296124185,Flocoral's Socks,Nước ngoài,4.906962,True,0.0,0.0
442776252,Tất Thể Thao See Ever,TP. Hồ Chí Minh,4.916183,True,0.0,0.0
115834979,loc280503,TP. Hồ Chí Minh,4.905877,True,1.0,0.0
530805442,Bông.Store Fashion,Hà Nội,4.930755,True,0.0,0.0
275090870,saigon_he,TP. Hồ Chí Minh,4.617766,False,1.0,0.0
807276554,GUNNO,Hà Nội,4.758796,True,0.0,0.0
466613974,THE DEME,TP. Hồ Chí Minh,4.731601,True,0.0,1.0
34076813,Thời Trang - ZANE,Nam Định,4.60473,False,0.0,0.0
186057734,Như Quỳnh Store149,TP. Hồ Chí Minh,4.790609,False,1.0,0.0
79669372,Binbin- SPORT,Hà Nội,4.802313,True,0.0,0.0
193863118,dt_shopunisex (276),TP. Hồ Chí Minh,4.575488,True,0.0,0.0
122699501,Naby Fashion,TP. Hồ Chí Minh,4.828468,True,1.0,0.0
38610275,xưởng áo thun Anh Nga,TP. Hồ Chí Minh,4.779361,True,0.0,0.0
537247975,synshopvn,Hà Nội,4.507534,True,0.0,0.0
449782358,Garem Store,Hà Nội,4.545396,True,1.0,0.0
790081015,ThoiTrangnamDT,TP. Hồ Chí Minh,4.493687,True,1.0,0.0
277425820,Shop Mộc 362,Hà Nội,4.557994,False,0.0,0.0
292669513,KALANOS,TP. Hồ Chí Minh,4.803642,True,1.0,0.0
797949148,ATMAN,Hà Nội,4.763847,True,1.0,0.0
506075236,Toola Loola Unisex Shop,TP. Hồ Chí Minh,4.892015,True,1.0,0.0
356180682,SHOP ÁNH DƯƠNG.19,Hà Nội,4.917667,False,0.0,0.0
16771696,AESHOP0707,Hà Nội,4.895015,True,1.0,0.0
87873039,CHP Thời trang Unisex,TP. Hồ Chí Minh,4.628293,True,0.0,0.0
135287750,S&M FASHION 69,Nam Định,4.593938,True,1.0,0.0
62557306,TRANG KIM SHOP,TP. Hồ Chí Minh,4.590874,True,0.0,0.0
364598436,vesca_officalstore,Hà Nội,4.675052,False,1.0,0.0
401669489,haibinzoulu.vn,Nước ngoài,4.704969,True,0.0,0.0
276763,Shinhouse01,TP. Hồ Chí Minh,4.927359,True,0.0,0.0
33435563,Q5_JULIDO,Hà Nội,4.799055,True,0.0,1.0
274955218,Áo Cặp Đôi 193,TP. Hồ Chí Minh,4.88404,False,0.0,1.0
440307703,DT Thời Trang Nam 1982,Nam Định,4.659438,False,1.0,0.0
108255574,Đồ Lam Đl Chùa,TP. Hồ Chí Minh,4.795404,False,1.0,0.0
186999923,Thời_Trang_Unisex33.4,Hải Dương,4.849046,False,0.0,0.0
89858146,Bao Tram Shop 98,Hà Nội,4.79379,True,1.0,0.0
346127417,Dajito-Áo chống nắng nam nữ,Hà Nội,4.773179,True,0.0,0.0
52682650,KARLEY STORE,Hà Nội,4.713862,True,1.0,0.0
734444162,DINO SPORT,Hà Nội,4.723483,False,0.0,0.0
88972759,DUBATI FASHION,TP. Hồ Chí Minh,4.206234,True,0.0,0.0
104151560,Xưởng May Hải Yến,Hà Nội,4.650924,True,0.0,0.0
228342708,thoitrang1886,Hà Nội,4.679054,True,0.0,0.0
24572265,ÁO GIÓ THỜI TRANG THU ĐÔNG ,Hà Nội,4.868778,True,1.0,0.0
157167248,20SILK,Hà Nội,4.712311,True,0.0,0.0
958722532,CamilleStudio,Hà Nội,4.974892,True,0.0,0.0
14076702,Đồ đôi Áo cặp Lovicouple,TP. Hồ Chí Minh,4.90408,False,0.0,0.0
47606093,Trangstore - Chuyên Đồ Nam,Nghệ An,4.729209,False,1.0,0.0
40342563,Aviano Menswear,Hà Nội,4.854531,False,0.0,0.0
912063891,Mèo Fashion Shop,Hà Nội,4.936584,False,0.0,0.0
806788334,Baofeng.vn,Nước ngoài,4.721229,True,0.0,0.0
338935095,T-one fashion,Hưng Yên,4.940722,False,0.0,0.0
15479180,Shop Nam Trung Tuổi,Hà Nội,4.918285,False,0.0,0.0
193074926,welovegym,TP. Hồ Chí Minh,4.882782,True,1.0,0.0
42591363,iBasic Official Store,TP. Hồ Chí Minh,4.919878,False,0.0,0.0
17295409,THỜI TRANG NAM UY TÍN 2,TP. Hồ Chí Minh,4.883955,False,1.0,0.0
84842100,Tròn Bigsize,Bà Rịa - Vũng Tàu,4.935279,True,0.0,0.0
296026919,Duythoitrang.vn,Ninh Bình,4.915767,False,0.0,0.0
71609808,THYEAR MAN,Hà Nội,4.775211,True,0.0,1.0
483536577,Safe sellection,Hà Nội,4.554017,False,0.0,0.0
515671121,jiaoru.vn,Nước ngoài,4.531646,False,0.0,0.0
423903330,HELL99.vn,Nước ngoài,4.709507,False,0.0,0.0
313347123,KingMan_official,Tây Ninh,4.683993,True,0.0,0.0
19195467,thuy_shop90,Hà Nam,4.836847,False,0.0,0.0
207280848,hoangkhuyen712,Hà Nội,4.908037,False,1.0,0.0
61218341,QSHOP,TP. Hồ Chí Minh,4.877457,True,0.0,1.0
254959658,shop699,Hà Nội,4.943323,False,1.0,0.0
230137341,hongphatstore604,TP. Hồ Chí Minh,4.918151,True,1.0,0.0
301046384,Đồ ngủ đôi Cửa hàng đặc sản,Nước ngoài,4.539623,False,0.0,0.0
720152535,cuteman.vn,Nước ngoài,4.513786,True,0.0,0.0
198254,ARISTINO SALE,Hà Nội,4.90333,False,0.0,0.0
423326166,JN Fashion Men's wear,Nước ngoài,4.713755,False,0.0,0.0
601622525,MUJI Official Store,Bình Dương,4.91876,False,0.0,0.0
234872565,QÚY ÔNG STORE,Thái Bình,4.308022,False,1.0,0.0
323212236,Cửa hàng đồ ngủ nữ thần,Nước ngoài,4.603829,False,0.0,0.0
81852571,Đồ Bộ Nam Nữ: TULA Fashionista,Hà Nội,4.775848,True,0.0,0.0
140060572,Xưởng may TK,Hà Nội,4.809175,True,0.0,0.0
799955441,Mike ^_^ Fshion,Nước ngoài,4.590164,False,0.0,0.0
328412278,NKK SHOP,Đắk Lắk,4.9165,True,0.0,0.0
638606976,MR.K SHOP,Nước ngoài,4.694615,False,0.0,0.0
69466388,Nhà Gấu - Thời Trang Xuất Khẩu,Đồng Nai,4.688372,False,0.0,0.0
63382429,Hidroshop68 - Thời trang Hidro,Hà Nội,4.906365,True,0.0,1.0
81023597,phuonguyen38,Hà Nội,4.752067,True,1.0,0.0
252111350,Đồ ngủ nam - dongunam.com,Hà Nội,4.91612,True,1.0,1.0
98282878,Thời Trang Cao Cấp Emspo,Hà Nội,4.813619,False,0.0,0.0
76411246,Phuongsweetboutique88,Hà Nội,3.983871,False,1.0,0.0
176993827,BIGBANG LUXURY,Hà Nội,4.815646,True,1.0,1.0
627022936,linlin828.vn,Nước ngoài,4.818182,False,0.0,0.0
46512217,phuong_tran29,Hà Nội,4.897313,False,1.0,0.0
736143706,G-Unisex,Hà Nội,4.948286,True,1.0,0.0
85474633,GIAY ĐA BONG ĐNT ,Hà Nội,4.765572,True,0.0,0.0
63726745,Việt Phan TGTB,TP. Hồ Chí Minh,4.892985,True,0.0,0.0
84435880,ALEX COOL,Hà Nội,4.698187,True,0.0,0.0
614190155,Biluxury HàTĩnh,Hà Tĩnh,4.856992,False,0.0,0.0
72550045,Leno Store,TP. Hồ Chí Minh,4.898764,True,0.0,0.0
827865428,OVERMAN - Xưởng Thời Trang Nam,Hà Nội,4.712144,False,0.0,0.0
801494457,shunhen3.vn,Nước ngoài,4.578378,False,0.0,0.0
429838377,FASHION 1996,Hưng Yên,4.728974,True,1.0,0.0
600085837,topmen.fashion,Hưng Yên,4.500195,False,0.0,0.0
614762369,liujuanjuan.vn,Nước ngoài,4.833333,False,0.0,0.0
835283150,Adam.Fashion,TP. Hồ Chí Minh,4.979367,False,0.0,0.0
328273016,MINHSTORE66 Xưởng Thời Trang ,Hà Nội,4.850119,True,0.0,0.0
200863656,HK .STORE,TP. Hồ Chí Minh,4.895208,True,0.0,0.0
604955826,PacMan.Store,Nam Định,4.88119,True,0.0,0.0
293816091,Tiệm Sịp Wind,TP. Hồ Chí Minh,4.946172,True,0.0,1.0
163408231,CHDstore_official,Bình Phước,4.850759,False,0.0,0.0
584239877,4MANSHOP - Phụ Kiện Thời Trang,Hưng Yên,4.709567,False,1.0,0.0
93936823,ONOFF Official Store,Hưng Yên,4.902537,False,0.0,0.0
275954116,Dan Bikini,Hà Nội,4.855769,True,0.0,0.0
35080757,LADOS,TP. Hồ Chí Minh,4.869066,False,0.0,0.0
70961181,Lalyla shop,Hà Nội,4.859583,True,1.0,0.0
514093121,TOPMAN - Thời Trang Phái Mạnh,Hà Nội,4.912975,False,1.0,0.0
423170770,Xưởng Đồ Lót Nam Cao Cấp,Hà Nội,4.823353,True,0.0,0.0
43488350,FAKING,TP. Hồ Chí Minh,4.775064,False,0.0,0.0
8770662,Thời Trang Liên Minh,TP. Hồ Chí Minh,4.901809,True,0.0,0.0
374826631,ADAM   STORE,Hà Nội,4.666334,True,0.0,0.0
585196495,Forman_Store,Hà Nội,4.825539,True,0.0,0.0
952161073,Be.Underwear,TP. Hồ Chí Minh,4.979543,True,0.0,0.0
137945808,Quần Sịp Nam 123,Hà Nội,4.957324,True,0.0,1.0
806908697,MODA_OFFICIAL,Tây Ninh,4.854167,True,0.0,0.0
423667564,windunderwear.saigon,TP. Hồ Chí Minh,4.948126,True,0.0,1.0
390274761,Hoàng Oanh Shop Thời Trang Nam,Hà Nội,4.845189,True,1.0,0.0
258481560,LYMIA Official Store,Hà Nội,4.812443,False,1.0,0.0
786504864,Tumcini - Quần Lót Nam,TP. Hồ Chí Minh,4.951585,True,0.0,0.0
306665837,Davix Store,TP. Hồ Chí Minh,4.855305,False,0.0,0.0
332796457,SQD SPORT198,TP. Hồ Chí Minh,4.882834,False,0.0,0.0
70681764,CANIFA Official Store,Hưng Yên,4.879097,False,0.0,0.0
769876009,daduhey men's clothing,Nước ngoài,4.565229,True,0.0,0.0
398290084,BAOKHOA_OFFICIAL,TP. Hồ Chí Minh,4.81672,True,0.0,0.0
126576940,FIN Fashion Store,Nước ngoài,4.725229,False,0.0,0.0
760020729,Savage,Hà Nội,4.823176,False,1.0,0.0
328890080,wujiaru.vn,Nước ngoài,4.574824,False,0.0,0.0
447551969,Sainted Sportwear,TP. Hồ Chí Minh,4.918072,False,0.0,0.0
82991660,Shop_Quần_Sịp,Hà Nội,4.828998,True,0.0,0.0
115901754,Mr.Herovn,Hà Nội,4.840442,False,1.0,0.0
201774917,Guzado Official,Hà Nội,4.909455,False,0.0,0.0
489691584,Brado Official,TP. Hồ Chí Minh,4.801325,False,0.0,0.0
919811786,t3e.official,TP. Hồ Chí Minh,4.818182,False,0.0,0.0
74621133,Xưỡng sỉ GYM_STOREs,TP. Hồ Chí Minh,4.848352,True,0.0,0.0
344209224,Mr.Twins,TP. Hồ Chí Minh,4.931953,False,0.0,0.0
418535204,Macdo,Hà Nội,4.686703,True,0.0,0.0
169421857,bin.tomshop.,Hà Nội,4.817283,True,1.0,0.0
79711504,Áo thun Mall,TP. Hồ Chí Minh,4.890809,True,0.0,1.0
83496725,ICONIC MEN'S,Bà Rịa - Vũng Tàu,4.887941,True,0.0,1.0
298781288,GRAYHOMME OFFICIAL,Hà Nội,4.8603,False,0.0,0.0
110326744,An_sport,Hà Nội,4.724732,True,0.0,0.0
167397128,SHOP THỜI TRANG _ NGON_ BỔ _RẺ,TP. Hồ Chí Minh,4.65592,True,0.0,0.0
66987680,Rookie Sportswear Official,TP. Hồ Chí Minh,4.838479,True,0.0,0.0
141921231, INCERUN Official Store,Nước ngoài,4.725468,False,0.0,0.0
128495029,TỔNG KHO ĐỒ LÓT GIÁ SỈ 99,Hà Nội,4.825732,True,0.0,0.0
424399714,Wind Official,Bình Dương,4.855977,False,0.0,0.0
180484145,KUN SPORT THỂ THAO,TP. Hồ Chí Minh,4.866784,True,0.0,0.0
227355467,AmericanStyle - Quần Áo Giá Sĩ,TP. Hồ Chí Minh,4.893052,True,0.0,0.0
87021671,ÁO THUN QUỲNH THY,Hà Nội,4.558739,True,0.0,0.0
452480749,SQ Men's Fashion Store,Nước ngoài,4.597891,True,0.0,0.0
423737352,NOOBITA,Cần Thơ,4.916686,True,1.0,1.0
293087320,MOEN KISS,Hà Nội,4.652174,False,0.0,0.0
293937279,Dvin_fashion,TP. Hồ Chí Minh,4.74539,False,0.0,0.0
127089596,K-21Streetwear.,Tây Ninh,4.648261,False,1.0,0.0
439541514,Đồ gym nam Vũ Sport Shop,TP. Hồ Chí Minh,4.90989,True,0.0,1.0
69104070,Quần Áo Trẻ Em - Lydobaby,Hà Nội,4.959057,False,0.0,0.0
217486264,musclefitness.vn,Nước ngoài,4.802999,True,0.0,0.0
115166359,menswear1.vn,Nước ngoài,4.788288,True,0.0,0.0
168678363,TSIMPLE_OFFICIAL,Đà Nẵng,4.931837,False,0.0,0.0
43557783,Vương Nam Online,TP. Hồ Chí Minh,4.814229,True,0.0,0.0
58455355,TORINO - THỜI TRANG NAM,TP. Hồ Chí Minh,4.812201,True,0.0,0.0
294946745,Jockey Official Store,TP. Hồ Chí Minh,4.888476,False,0.0,0.0
549237016,SUNMEN SHOP ,TP. Hồ Chí Minh,4.865029,True,0.0,0.0
82344799,Rich Kids Store 999,TP. Hồ Chí Minh,4.828298,True,0.0,0.0
120808962,ShopChuyenSiSG,TP. Hồ Chí Minh,4.794682,True,0.0,0.0
475456795,PROMAN - Thời Trang Nam,Hà Nội,4.836036,True,0.0,0.0
198718193,szonefashion,Hà Nội,4.663872,False,0.0,0.0
218712444,Leevin Store,Bắc Ninh,4.924382,True,0.0,0.0
636162587,REMMY FASHION ..,Hà Nội,4.798932,True,1.0,1.0
259881145,Mantoni - Thời trang nam,Hà Nội,4.82103,True,0.0,0.0
374393764,CHIDORI STORE 2000,Hà Nội,4.879014,True,0.0,0.0
195541001,THỜI TRANG NPV,Hà Nội,4.827258,True,0.0,0.0
391238970,GIDI - QUẦN ÁO UNISEX,TP. Hồ Chí Minh,4.893559,True,0.0,1.0
76875639,Áo thun bán lẻ giá sỉ,Đồng Nai,4.66182,True,1.0,0.0
